image_id,file_path,class_name,class_id,source_set,split,review_status,image_quality,modality_check,duplicate_group,notes
000084,data/raw/original/Central_Serous_Chorioretinopathy/CSCR83.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000085,data/raw/original/Central_Serous_Chorioretinopathy/CSCR84.jpg,central_serous_chorioretinopathy,0,original,test,unreviewed,,,,
000086,data/raw/original/Central_Serous_Chorioretinopathy/CSCR85.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000087,data/raw/original/Central_Serous_Chorioretinopathy/CSCR86.jpg,central_serous_chorioretinopathy,0,original,test,unreviewed,,,,
000088,data/raw/original/Central_Serous_Chorioretinopathy/CSCR87.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000089,data/raw/original/Central_Serous_Chorioretinopathy/CSCR88.jpg,central_serous_chorioretinopathy,0,original,test,unreviewed,,,,
000090,data/raw/original/Central_Serous_Chorioretinopathy/CSCR89.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000091,data/raw/original/Central_Serous_Chorioretinopathy/CSCR9.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000092,data/raw/original/Central_Serous_Chorioretinopathy/CSCR90.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000093,data/raw/original/Central_Serous_Chorioretinopathy/CSCR91.jpg,central_serous_chorioretinopathy,0,original,val,unreviewed,,,,
000094,data/raw/original/Central_Serous_Chorioretinopathy/CSCR92.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000095,data/raw/original/Central_Serous_Chorioretinopathy/CSCR93.jpg,central_serous_chorioretinopathy,0,original,val,unreviewed,,,,
000096,data/raw/original/Central_Serous_Chorioretinopathy/CSCR94.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000097,data/raw/original/Central_Serous_Chorioretinopathy/CSCR95.jpg,central_serous_chorioretinopathy,0,original,val,unreviewed,,,,
000098,data/raw/original/Central_Serous_Chorioretinopathy/CSCR96.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000099,data/raw/original/Central_Serous_Chorioretinopathy/CSCR97.jpg,central_serous_chorioretinopathy,0,original,val,unreviewed,,,,
000100,data/raw/original/Central_Serous_Chorioretinopathy/CSCR98.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000101,data/raw/original/Central_Serous_Chorioretinopathy/CSCR99.jpg,central_serous_chorioretinopathy,0,original,val,unreviewed,,,,
000102,data/raw/original/Diabetic_Retinopathy/DR1.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000103,data/raw/original/Diabetic_Retinopathy/DR10.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000104,data/raw/original/Diabetic_Retinopathy/DR100.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000105,data/raw/original/Diabetic_Retinopathy/DR1000.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000106,data/raw/original/Diabetic_Retinopathy/DR1001.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000107,data/raw/original/Diabetic_Retinopathy/DR1002.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000108,data/raw/original/Diabetic_Retinopathy/DR1003.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000109,data/raw/original/Diabetic_Retinopathy/DR1004.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000110,data/raw/original/Diabetic_Retinopathy/DR1005.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000111,data/raw/original/Diabetic_Retinopathy/DR1006.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000112,data/raw/original/Diabetic_Retinopathy/DR1007.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000113,data/raw/original/Diabetic_Retinopathy/DR1008.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000114,data/raw/original/Diabetic_Retinopathy/DR1009.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000115,data/raw/original/Diabetic_Retinopathy/DR101.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000116,data/raw/original/Diabetic_Retinopathy/DR1010.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000117,data/raw/original/Diabetic_Retinopathy/DR1011.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000118,data/raw/original/Diabetic_Retinopathy/DR1012.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000119,data/raw/original/Diabetic_Retinopathy/DR1013.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000120,data/raw/original/Diabetic_Retinopathy/DR1014.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000121,data/raw/original/Diabetic_Retinopathy/DR1015.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000122,data/raw/original/Diabetic_Retinopathy/DR1016.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000123,data/raw/original/Diabetic_Retinopathy/DR1017.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000124,data/raw/original/Diabetic_Retinopathy/DR1018.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000125,data/raw/original/Diabetic_Retinopathy/DR1019.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000126,data/raw/original/Diabetic_Retinopathy/DR102.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000127,data/raw/original/Diabetic_Retinopathy/DR1020.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000128,data/raw/original/Diabetic_Retinopathy/DR1021.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000129,data/raw/original/Diabetic_Retinopathy/DR1022.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000130,data/raw/original/Diabetic_Retinopathy/DR1023.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000131,data/raw/original/Diabetic_Retinopathy/DR1024.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000132,data/raw/original/Diabetic_Retinopathy/DR1025.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000133,data/raw/original/Diabetic_Retinopathy/DR1026.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000134,data/raw/original/Diabetic_Retinopathy/DR1027.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000135,data/raw/original/Diabetic_Retinopathy/DR1028.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000136,data/raw/original/Diabetic_Retinopathy/DR1029.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000137,data/raw/original/Diabetic_Retinopathy/DR103.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000138,data/raw/original/Diabetic_Retinopathy/DR1030.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000139,data/raw/original/Diabetic_Retinopathy/DR1031.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000140,data/raw/original/Diabetic_Retinopathy/DR1032.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000141,data/raw/original/Diabetic_Retinopathy/DR1033.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000142,data/raw/original/Diabetic_Retinopathy/DR1034.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000143,data/raw/original/Diabetic_Retinopathy/DR1035.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000144,data/raw/original/Diabetic_Retinopathy/DR1036.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000145,data/raw/original/Diabetic_Retinopathy/DR1037.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000146,data/raw/original/Diabetic_Retinopathy/DR1038.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000147,data/raw/original/Diabetic_Retinopathy/DR1039.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000148,data/raw/original/Diabetic_Retinopathy/DR104.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000149,data/raw/original/Diabetic_Retinopathy/DR1040.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000150,data/raw/original/Diabetic_Retinopathy/DR1041.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000151,data/raw/original/Diabetic_Retinopathy/DR1042.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000152,data/raw/original/Diabetic_Retinopathy/DR1043.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000153,data/raw/original/Diabetic_Retinopathy/DR1044.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000154,data/raw/original/Diabetic_Retinopathy/DR1045.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000155,data/raw/original/Diabetic_Retinopathy/DR1046.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000156,data/raw/original/Diabetic_Retinopathy/DR1047.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000157,data/raw/original/Diabetic_Retinopathy/DR1048.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000158,data/raw/original/Diabetic_Retinopathy/DR1049.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000159,data/raw/original/Diabetic_Retinopathy/DR105.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000160,data/raw/original/Diabetic_Retinopathy/DR1050.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000161,data/raw/original/Diabetic_Retinopathy/DR1051.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000162,data/raw/original/Diabetic_Retinopathy/DR1052.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000163,data/raw/original/Diabetic_Retinopathy/DR1053.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000164,data/raw/original/Diabetic_Retinopathy/DR1054.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000165,data/raw/original/Diabetic_Retinopathy/DR1055.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000166,data/raw/original/Diabetic_Retinopathy/DR1056.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000167,data/raw/original/Diabetic_Retinopathy/DR1057.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000168,data/raw/original/Diabetic_Retinopathy/DR1058.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000169,data/raw/original/Diabetic_Retinopathy/DR1059.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000170,data/raw/original/Diabetic_Retinopathy/DR106.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000171,data/raw/original/Diabetic_Retinopathy/DR1060.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000172,data/raw/original/Diabetic_Retinopathy/DR1061.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000173,data/raw/original/Diabetic_Retinopathy/DR1062.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000174,data/raw/original/Diabetic_Retinopathy/DR1063.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000175,data/raw/original/Diabetic_Retinopathy/DR1064.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000176,data/raw/original/Diabetic_Retinopathy/DR1065.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000177,data/raw/original/Diabetic_Retinopathy/DR1066.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000178,data/raw/original/Diabetic_Retinopathy/DR1067.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000179,data/raw/original/Diabetic_Retinopathy/DR1068.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000180,data/raw/original/Diabetic_Retinopathy/DR1069.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000181,data/raw/original/Diabetic_Retinopathy/DR107.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000182,data/raw/original/Diabetic_Retinopathy/DR1070.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000183,data/raw/original/Diabetic_Retinopathy/DR1071.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000184,data/raw/original/Diabetic_Retinopathy/DR1072.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000185,data/raw/original/Diabetic_Retinopathy/DR1073.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000186,data/raw/original/Diabetic_Retinopathy/DR1074.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000187,data/raw/original/Diabetic_Retinopathy/DR1075.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000188,data/raw/original/Diabetic_Retinopathy/DR1076.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000189,data/raw/original/Diabetic_Retinopathy/DR1077.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000190,data/raw/original/Diabetic_Retinopathy/DR1078.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000191,data/raw/original/Diabetic_Retinopathy/DR1079.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000192,data/raw/original/Diabetic_Retinopathy/DR108.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000193,data/raw/original/Diabetic_Retinopathy/DR1080.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000194,data/raw/original/Diabetic_Retinopathy/DR1081.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000195,data/raw/original/Diabetic_Retinopathy/DR1082.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000196,data/raw/original/Diabetic_Retinopathy/DR1083.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000197,data/raw/original/Diabetic_Retinopathy/DR1084.jpg,diabetic_retinopathy,1,original,val,unreviewed,,,,
000198,data/raw/original/Diabetic_Retinopathy/DR1085.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000199,data/raw/original/Diabetic_Retinopathy/DR1086.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000200,data/raw/original/Diabetic_Retinopathy/DR1087.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000201,data/raw/original/Diabetic_Retinopathy/DR1088.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000202,data/raw/original/Diabetic_Retinopathy/DR1089.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000203,data/raw/original/Diabetic_Retinopathy/DR109.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000204,data/raw/original/Diabetic_Retinopathy/DR1090.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000205,data/raw/original/Diabetic_Retinopathy/DR1091.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000206,data/raw/original/Diabetic_Retinopathy/DR1092.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000207,data/raw/original/Diabetic_Retinopathy/DR1093.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000208,data/raw/original/Diabetic_Retinopathy/DR1094.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000209,data/raw/original/Diabetic_Retinopathy/DR1095.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000210,data/raw/original/Diabetic_Retinopathy/DR1096.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000211,data/raw/original/Diabetic_Retinopathy/DR1097.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000212,data/raw/original/Diabetic_Retinopathy/DR1098.jpg,diabetic_retinopathy,1,original,test,unreviewed,,,,
000213,data/raw/original/Diabetic_Retinopathy/DR1099.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000214,data/raw/original/Diabetic_Retinopathy/DR11.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000215,data/raw/original/Diabetic_Retinopathy/DR110.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000216,data/raw/original/Diabetic_Retinopathy/DR1100.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000217,data/raw/original/Diabetic_Retinopathy/DR1101.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000218,data/raw/original/Diabetic_Retinopathy/DR1102.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000219,data/raw/original/Diabetic_Retinopathy/DR1103.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000220,data/raw/original/Diabetic_Retinopathy/DR1104.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000221,data/raw/original/Diabetic_Retinopathy/DR1105.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000222,data/raw/original/Diabetic_Retinopathy/DR1106.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
