image_id,file_path,class_name,class_id,source_set,split,review_status,image_quality,modality_check,duplicate_group,notes
000022,data/raw/original/Central_Serous_Chorioretinopathy/CSCR27.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000023,data/raw/original/Central_Serous_Chorioretinopathy/CSCR28.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000024,data/raw/original/Central_Serous_Chorioretinopathy/CSCR29.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000025,data/raw/original/Central_Serous_Chorioretinopathy/CSCR3.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000026,data/raw/original/Central_Serous_Chorioretinopathy/CSCR30.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000028,data/raw/original/Central_Serous_Chorioretinopathy/CSCR32.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000030,data/raw/original/Central_Serous_Chorioretinopathy/CSCR34.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000032,data/raw/original/Central_Serous_Chorioretinopathy/CSCR36.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000034,data/raw/original/Central_Serous_Chorioretinopathy/CSCR38.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000036,data/raw/original/Central_Serous_Chorioretinopathy/CSCR4.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000038,data/raw/original/Central_Serous_Chorioretinopathy/CSCR41.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000039,data/raw/original/Central_Serous_Chorioretinopathy/CSCR42.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000040,data/raw/original/Central_Serous_Chorioretinopathy/CSCR43.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000041,data/raw/original/Central_Serous_Chorioretinopathy/CSCR44.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000042,data/raw/original/Central_Serous_Chorioretinopathy/CSCR45.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000043,data/raw/original/Central_Serous_Chorioretinopathy/CSCR46.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000044,data/raw/original/Central_Serous_Chorioretinopathy/CSCR47.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000045,data/raw/original/Central_Serous_Chorioretinopathy/CSCR48.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000046,data/raw/original/Central_Serous_Chorioretinopathy/CSCR49.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000047,data/raw/original/Central_Serous_Chorioretinopathy/CSCR5.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000048,data/raw/original/Central_Serous_Chorioretinopathy/CSCR50.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000049,data/raw/original/Central_Serous_Chorioretinopathy/CSCR51.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000050,data/raw/original/Central_Serous_Chorioretinopathy/CSCR52.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000051,data/raw/original/Central_Serous_Chorioretinopathy/CSCR53.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000053,data/raw/original/Central_Serous_Chorioretinopathy/CSCR55.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000055,data/raw/original/Central_Serous_Chorioretinopathy/CSCR57.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000057,data/raw/original/Central_Serous_Chorioretinopathy/CSCR59.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000059,data/raw/original/Central_Serous_Chorioretinopathy/CSCR60.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000061,data/raw/original/Central_Serous_Chorioretinopathy/CSCR62.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000063,data/raw/original/Central_Serous_Chorioretinopathy/CSCR64.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000065,data/raw/original/Central_Serous_Chorioretinopathy/CSCR66.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000067,data/raw/original/Central_Serous_Chorioretinopathy/CSCR68.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000069,data/raw/original/Central_Serous_Chorioretinopathy/CSCR7.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000070,data/raw/original/Central_Serous_Chorioretinopathy/CSCR70.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000071,data/raw/original/Central_Serous_Chorioretinopathy/CSCR71.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000072,data/raw/original/Central_Serous_Chorioretinopathy/CSCR72.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000073,data/raw/original/Central_Serous_Chorioretinopathy/CSCR73.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000074,data/raw/original/Central_Serous_Chorioretinopathy/CSCR74.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000075,data/raw/original/Central_Serous_Chorioretinopathy/CSCR75.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000076,data/raw/original/Central_Serous_Chorioretinopathy/CSCR76.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000077,data/raw/original/Central_Serous_Chorioretinopathy/CSCR77.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000078,data/raw/original/Central_Serous_Chorioretinopathy/CSCR78.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000079,data/raw/original/Central_Serous_Chorioretinopathy/CSCR79.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000082,data/raw/original/Central_Serous_Chorioretinopathy/CSCR81.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000084,data/raw/original/Central_Serous_Chorioretinopathy/CSCR83.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000086,data/raw/original/Central_Serous_Chorioretinopathy/CSCR85.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000088,data/raw/original/Central_Serous_Chorioretinopathy/CSCR87.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000090,data/raw/original/Central_Serous_Chorioretinopathy/CSCR89.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000091,data/raw/original/Central_Serous_Chorioretinopathy/CSCR9.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000092,data/raw/original/Central_Serous_Chorioretinopathy/CSCR90.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000094,data/raw/original/Central_Serous_Chorioretinopathy/CSCR92.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000096,data/raw/original/Central_Serous_Chorioretinopathy/CSCR94.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000098,data/raw/original/Central_Serous_Chorioretinopathy/CSCR96.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000100,data/raw/original/Central_Serous_Chorioretinopathy/CSCR98.jpg,central_serous_chorioretinopathy,0,original,train,unreviewed,,,,
000102,data/raw/original/Diabetic_Retinopathy/DR1.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000103,data/raw/original/Diabetic_Retinopathy/DR10.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000105,data/raw/original/Diabetic_Retinopathy/DR1000.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000107,data/raw/original/Diabetic_Retinopathy/DR1002.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000108,data/raw/original/Diabetic_Retinopathy/DR1003.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000109,data/raw/original/Diabetic_Retinopathy/DR1004.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000110,data/raw/original/Diabetic_Retinopathy/DR1005.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000111,data/raw/original/Diabetic_Retinopathy/DR1006.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000112,data/raw/original/Diabetic_Retinopathy/DR1007.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000113,data/raw/original/Diabetic_Retinopathy/DR1008.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000114,data/raw/original/Diabetic_Retinopathy/DR1009.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000115,data/raw/original/Diabetic_Retinopathy/DR101.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000116,data/raw/original/Diabetic_Retinopathy/DR1010.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000117,data/raw/original/Diabetic_Retinopathy/DR1011.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000118,data/raw/original/Diabetic_Retinopathy/DR1012.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000120,data/raw/original/Diabetic_Retinopathy/DR1014.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000122,data/raw/original/Diabetic_Retinopathy/DR1016.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000124,data/raw/original/Diabetic_Retinopathy/DR1018.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000128,data/raw/original/Diabetic_Retinopathy/DR1021.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000130,data/raw/original/Diabetic_Retinopathy/DR1023.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000132,data/raw/original/Diabetic_Retinopathy/DR1025.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000134,data/raw/original/Diabetic_Retinopathy/DR1027.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000136,data/raw/original/Diabetic_Retinopathy/DR1029.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000137,data/raw/original/Diabetic_Retinopathy/DR103.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000138,data/raw/original/Diabetic_Retinopathy/DR1030.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000139,data/raw/original/Diabetic_Retinopathy/DR1031.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000140,data/raw/original/Diabetic_Retinopathy/DR1032.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000141,data/raw/original/Diabetic_Retinopathy/DR1033.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000142,data/raw/original/Diabetic_Retinopathy/DR1034.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000143,data/raw/original/Diabetic_Retinopathy/DR1035.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000144,data/raw/original/Diabetic_Retinopathy/DR1036.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000145,data/raw/original/Diabetic_Retinopathy/DR1037.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000146,data/raw/original/Diabetic_Retinopathy/DR1038.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000147,data/raw/original/Diabetic_Retinopathy/DR1039.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000149,data/raw/original/Diabetic_Retinopathy/DR1040.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000151,data/raw/original/Diabetic_Retinopathy/DR1042.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000153,data/raw/original/Diabetic_Retinopathy/DR1044.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000155,data/raw/original/Diabetic_Retinopathy/DR1046.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000157,data/raw/original/Diabetic_Retinopathy/DR1048.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000159,data/raw/original/Diabetic_Retinopathy/DR105.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000161,data/raw/original/Diabetic_Retinopathy/DR1051.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000163,data/raw/original/Diabetic_Retinopathy/DR1053.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000165,data/raw/original/Diabetic_Retinopathy/DR1055.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000167,data/raw/original/Diabetic_Retinopathy/DR1057.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000169,data/raw/original/Diabetic_Retinopathy/DR1059.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000171,data/raw/original/Diabetic_Retinopathy/DR1060.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000172,data/raw/original/Diabetic_Retinopathy/DR1061.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000173,data/raw/original/Diabetic_Retinopathy/DR1062.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000174,data/raw/original/Diabetic_Retinopathy/DR1063.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000175,data/raw/original/Diabetic_Retinopathy/DR1064.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000176,data/raw/original/Diabetic_Retinopathy/DR1065.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000177,data/raw/original/Diabetic_Retinopathy/DR1066.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000178,data/raw/original/Diabetic_Retinopathy/DR1067.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000179,data/raw/original/Diabetic_Retinopathy/DR1068.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000180,data/raw/original/Diabetic_Retinopathy/DR1069.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000181,data/raw/original/Diabetic_Retinopathy/DR107.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000182,data/raw/original/Diabetic_Retinopathy/DR1070.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000184,data/raw/original/Diabetic_Retinopathy/DR1072.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000186,data/raw/original/Diabetic_Retinopathy/DR1074.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000188,data/raw/original/Diabetic_Retinopathy/DR1076.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000190,data/raw/original/Diabetic_Retinopathy/DR1078.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000194,data/raw/original/Diabetic_Retinopathy/DR1081.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000196,data/raw/original/Diabetic_Retinopathy/DR1083.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000198,data/raw/original/Diabetic_Retinopathy/DR1085.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000199,data/raw/original/Diabetic_Retinopathy/DR1086.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000200,data/raw/original/Diabetic_Retinopathy/DR1087.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000201,data/raw/original/Diabetic_Retinopathy/DR1088.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000202,data/raw/original/Diabetic_Retinopathy/DR1089.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000203,data/raw/original/Diabetic_Retinopathy/DR109.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000204,data/raw/original/Diabetic_Retinopathy/DR1090.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000205,data/raw/original/Diabetic_Retinopathy/DR1091.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000206,data/raw/original/Diabetic_Retinopathy/DR1092.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000207,data/raw/original/Diabetic_Retinopathy/DR1093.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000208,data/raw/original/Diabetic_Retinopathy/DR1094.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000209,data/raw/original/Diabetic_Retinopathy/DR1095.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000211,data/raw/original/Diabetic_Retinopathy/DR1097.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000213,data/raw/original/Diabetic_Retinopathy/DR1099.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000214,data/raw/original/Diabetic_Retinopathy/DR11.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000215,data/raw/original/Diabetic_Retinopathy/DR110.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000216,data/raw/original/Diabetic_Retinopathy/DR1100.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000217,data/raw/original/Diabetic_Retinopathy/DR1101.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000218,data/raw/original/Diabetic_Retinopathy/DR1102.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000219,data/raw/original/Diabetic_Retinopathy/DR1103.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000220,data/raw/original/Diabetic_Retinopathy/DR1104.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000221,data/raw/original/Diabetic_Retinopathy/DR1105.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000222,data/raw/original/Diabetic_Retinopathy/DR1106.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000223,data/raw/original/Diabetic_Retinopathy/DR1107.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000224,data/raw/original/Diabetic_Retinopathy/DR1108.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000225,data/raw/original/Diabetic_Retinopathy/DR1109.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000226,data/raw/original/Diabetic_Retinopathy/DR111.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000228,data/raw/original/Diabetic_Retinopathy/DR1111.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000230,data/raw/original/Diabetic_Retinopathy/DR1113.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000232,data/raw/original/Diabetic_Retinopathy/DR1115.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000234,data/raw/original/Diabetic_Retinopathy/DR1117.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000236,data/raw/original/Diabetic_Retinopathy/DR1119.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000237,data/raw/original/Diabetic_Retinopathy/DR112.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000238,data/raw/original/Diabetic_Retinopathy/DR1120.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000240,data/raw/original/Diabetic_Retinopathy/DR1122.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000242,data/raw/original/Diabetic_Retinopathy/DR1124.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000244,data/raw/original/Diabetic_Retinopathy/DR1126.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000246,data/raw/original/Diabetic_Retinopathy/DR1128.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000248,data/raw/original/Diabetic_Retinopathy/DR113.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000249,data/raw/original/Diabetic_Retinopathy/DR1130.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000250,data/raw/original/Diabetic_Retinopathy/DR1131.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000251,data/raw/original/Diabetic_Retinopathy/DR1132.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000252,data/raw/original/Diabetic_Retinopathy/DR1133.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000253,data/raw/original/Diabetic_Retinopathy/DR1134.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000254,data/raw/original/Diabetic_Retinopathy/DR1135.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000255,data/raw/original/Diabetic_Retinopathy/DR1136.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000256,data/raw/original/Diabetic_Retinopathy/DR1137.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000257,data/raw/original/Diabetic_Retinopathy/DR1138.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000258,data/raw/original/Diabetic_Retinopathy/DR1139.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000259,data/raw/original/Diabetic_Retinopathy/DR114.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000261,data/raw/original/Diabetic_Retinopathy/DR1141.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000263,data/raw/original/Diabetic_Retinopathy/DR1143.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000265,data/raw/original/Diabetic_Retinopathy/DR1145.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000267,data/raw/original/Diabetic_Retinopathy/DR1147.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000269,data/raw/original/Diabetic_Retinopathy/DR1149.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000270,data/raw/original/Diabetic_Retinopathy/DR115.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000271,data/raw/original/Diabetic_Retinopathy/DR1150.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000273,data/raw/original/Diabetic_Retinopathy/DR1152.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000275,data/raw/original/Diabetic_Retinopathy/DR1154.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000277,data/raw/original/Diabetic_Retinopathy/DR1156.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000278,data/raw/original/Diabetic_Retinopathy/DR1157.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000279,data/raw/original/Diabetic_Retinopathy/DR1158.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000280,data/raw/original/Diabetic_Retinopathy/DR1159.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000281,data/raw/original/Diabetic_Retinopathy/DR116.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000282,data/raw/original/Diabetic_Retinopathy/DR1160.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000283,data/raw/original/Diabetic_Retinopathy/DR1161.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000284,data/raw/original/Diabetic_Retinopathy/DR1162.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000285,data/raw/original/Diabetic_Retinopathy/DR1163.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000286,data/raw/original/Diabetic_Retinopathy/DR1164.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000287,data/raw/original/Diabetic_Retinopathy/DR1165.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000288,data/raw/original/Diabetic_Retinopathy/DR1166.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000289,data/raw/original/Diabetic_Retinopathy/DR1167.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000290,data/raw/original/Diabetic_Retinopathy/DR1168.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000292,data/raw/original/Diabetic_Retinopathy/DR117.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000294,data/raw/original/Diabetic_Retinopathy/DR1171.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000296,data/raw/original/Diabetic_Retinopathy/DR1173.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000298,data/raw/original/Diabetic_Retinopathy/DR1175.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000300,data/raw/original/Diabetic_Retinopathy/DR1177.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000302,data/raw/original/Diabetic_Retinopathy/DR1179.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000303,data/raw/original/Diabetic_Retinopathy/DR118.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000304,data/raw/original/Diabetic_Retinopathy/DR1180.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000306,data/raw/original/Diabetic_Retinopathy/DR1182.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000307,data/raw/original/Diabetic_Retinopathy/DR1183.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000308,data/raw/original/Diabetic_Retinopathy/DR1184.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000309,data/raw/original/Diabetic_Retinopathy/DR1185.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000310,data/raw/original/Diabetic_Retinopathy/DR1186.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000311,data/raw/original/Diabetic_Retinopathy/DR1187.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000312,data/raw/original/Diabetic_Retinopathy/DR1188.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000313,data/raw/original/Diabetic_Retinopathy/DR1189.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000314,data/raw/original/Diabetic_Retinopathy/DR119.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000315,data/raw/original/Diabetic_Retinopathy/DR1190.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
000316,data/raw/original/Diabetic_Retinopathy/DR1191.jpg,diabetic_retinopathy,1,original,train,unreviewed,,,,
